id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2025-04-30 10:00:00;45368.211
N;NORTE;2025-04-30 11:00:00;8367.439
NE;NORDESTE;2025-04-30 11:00:00;13888.771
S;SUL;2025-04-30 11:00:00;14428.18699999
SE;SUDESTE;2025-04-30 11:00:00;45522.292
N;NORTE;2025-04-30 12:00:00;8170.751
NE;NORDESTE;2025-04-30 12:00:00;13719.031
S;SUL;2025-04-30 12:00:00;13237.809
SE;SUDESTE;2025-04-30 12:00:00;44683.908
N;NORTE;2025-04-30 13:00:00;8582.419
NE;NORDESTE;2025-04-30 13:00:00;14035.20299999
S;SUL;2025-04-30 13:00:00;13734.56
SE;SUDESTE;2025-04-30 13:00:00;45255.82799999
N;NORTE;2025-04-30 14:00:00;8969.375
NE;NORDESTE;2025-04-30 14:00:00;14442.083
S;SUL;2025-04-30 14:00:00;14101.825
SE;SUDESTE;2025-04-30 14:00:00;46284.07799999
N;NORTE;2025-04-30 15:00:00;8897.576
NE;NORDESTE;2025-04-30 15:00:00;14810.433
S;SUL;2025-04-30 15:00:00;14292.364
SE;SUDESTE;2025-04-30 15:00:00;46793.245
N;NORTE;2025-04-30 16:00:00;8725.85199999
NE;NORDESTE;2025-04-30 16:00:00;15239.127
S;SUL;2025-04-30 16:00:00;14933.325
SE;SUDESTE;2025-04-30 16:00:00;47486.774
N;NORTE;2025-04-30 17:00:00;8304.312
NE;NORDESTE;2025-04-30 17:00:00;15187.299
S;SUL;2025-04-30 17:00:00;15420.102
SE;SUDESTE;2025-04-30 17:00:00;47924.15199999
N;NORTE;2025-04-30 18:00:00;8178.303
NE;NORDESTE;2025-04-30 18:00:00;15492.34799999
S;SUL;2025-04-30 18:00:00;16550.32
SE;SUDESTE;2025-04-30 18:00:00;50465.261
N;NORTE;2025-04-30 19:00:00;8065.59599999
NE;NORDESTE;2025-04-30 19:00:00;15380.308
S;SUL;2025-04-30 19:00:00;16205.942
SE;SUDESTE;2025-04-30 19:00:00;49650.972
N;NORTE;2025-04-30 20:00:00;8042.587
NE;NORDESTE;2025-04-30 20:00:00;15328.56899999
S;SUL;2025-04-30 20:00:00;15395.197
SE;SUDESTE;2025-04-30 20:00:00;48278.607
N;NORTE;2025-04-30 21:00:00;8499.653
NE;NORDESTE;2025-04-30 21:00:00;15383.455
S;SUL;2025-04-30 21:00:00;14855.1
SE;SUDESTE;2025-04-30 21:00:00;46935.159
N;NORTE;2025-04-30 22:00:00;8600.99399999
NE;NORDESTE;2025-04-30 22:00:00;15385.95
S;SUL;2025-04-30 22:00:00;13905.185
SE;SUDESTE;2025-04-30 22:00:00;44465.882
N;NORTE;2025-04-30 23:00:00;8615.986
NE;NORDESTE;2025-04-30 23:00:00;15065.36699999
S;SUL;2025-04-30 23:00:00;12700.169
SE;SUDESTE;2025-04-30 23:00:00;41600.25199999
N;NORTE;2025-05-01 00:00:00;8445.99499999
NE;NORDESTE;2025-05-01 00:00:00;14505.79399999
S;SUL;2025-05-01 00:00:00;11669.322
SE;SUDESTE;2025-05-01 00:00:00;38866.307
N;NORTE;2025-05-01 01:00:00;8269.09499999
NE;NORDESTE;2025-05-01 01:00:00;14057.172
S;SUL;2025-05-01 01:00:00;10878.204
SE;SUDESTE;2025-05-01 01:00:00;36595.276
N;NORTE;2025-05-01 02:00:00;8164.23299999
NE;NORDESTE;2025-05-01 02:00:00;13737.68299999
S;SUL;2025-05-01 02:00:00;10448.072
SE;SUDESTE;2025-05-01 02:00:00;35372.584
N;NORTE;2025-05-01 03:00:00;7941.339
NE;NORDESTE;2025-05-01 03:00:00;13499.848
S;SUL;2025-05-01 03:00:00;10278.45799999
SE;SUDESTE;2025-05-01 03:00:00;34686.5
N;NORTE;2025-05-01 04:00:00;7737.163
NE;NORDESTE;2025-05-01 04:00:00;13307.52199999
S;SUL;2025-05-01 04:00:00;10164.35199999
SE;SUDESTE;2025-05-01 04:00:00;34445.9
N;NORTE;2025-05-01 05:00:00;7741.56599999
NE;NORDESTE;2025-05-01 05:00:00;12817.84999999
S;SUL;2025-05-01 05:00:00;10308.896
SE;SUDESTE;2025-05-01 05:00:00;34733.90399999
N;NORTE;2025-05-01 06:00:00;7437.8
NE;NORDESTE;2025-05-01 06:00:00;12060.50199999
S;SUL;2025-05-01 06:00:00;10686.153
SE;SUDESTE;2025-05-01 06:00:00;34775.425
N;NORTE;2025-05-01 07:00:00;7236.763
NE;NORDESTE;2025-05-01 07:00:00;11826.733
S;SUL;2025-05-01 07:00:00;11212.61
SE;SUDESTE;2025-05-01 07:00:00;35738.13
N;NORTE;2025-05-01 08:00:00;7208.268
NE;NORDESTE;2025-05-01 08:00:00;11785.48499999
S;SUL;2025-05-01 08:00:00;11480.798
SE;SUDESTE;2025-05-01 08:00:00;36538.003
N;NORTE;2025-05-01 09:00:00;7238.90599999
NE;NORDESTE;2025-05-01 09:00:00;11754.46999999
S;SUL;2025-05-01 09:00:00;11242.473
SE;SUDESTE;2025-05-01 09:00:00;37226.494
N;NORTE;2025-05-01 10:00:00;7246.857
NE;NORDESTE;2025-05-01 10:00:00;11715.771
S;SUL;2025-05-01 10:00:00;11278.284
SE;SUDESTE;2025-05-01 10:00:00;38123.315
N;NORTE;2025-05-01 11:00:00;7435.16299999
NE;NORDESTE;2025-05-01 11:00:00;11594.84599999
S;SUL;2025-05-01 11:00:00;11441.361
SE;SUDESTE;2025-05-01 11:00:00;39208.11299999
N;NORTE;2025-05-01 12:00:00;7501.159
NE;NORDESTE;2025-05-01 12:00:00;11415.979
S;SUL;2025-05-01 12:00:00;10937.171
SE;SUDESTE;2025-05-01 12:00:00;39578.26899999
N;NORTE;2025-05-01 13:00:00;7706.10899999
NE;NORDESTE;2025-05-01 13:00:00;11306.168
S;SUL;2025-05-01 13:00:00;10847.716
SE;SUDESTE;2025-05-01 13:00:00;39616.949
N;NORTE;2025-05-01 14:00:00;7785.7
NE;NORDESTE;2025-05-01 14:00:00;11364.363
S;SUL;2025-05-01 14:00:00;10831.036
SE;SUDESTE;2025-05-01 14:00:00;39228.693
N;NORTE;2025-05-01 15:00:00;7837.14
NE;NORDESTE;2025-05-01 15:00:00;11628.54
S;SUL;2025-05-01 15:00:00;11142.621
SE;SUDESTE;2025-05-01 15:00:00;39316.20199999
N;NORTE;2025-05-01 16:00:00;7752.909
NE;NORDESTE;2025-05-01 16:00:00;12187.657
S;SUL;2025-05-01 16:00:00;11883.507
SE;SUDESTE;2025-05-01 16:00:00;40383.94699999
N;NORTE;2025-05-01 17:00:00;7786.578
NE;NORDESTE;2025-05-01 17:00:00;13241.883
S;SUL;2025-05-01 17:00:00;13187.584
SE;SUDESTE;2025-05-01 17:00:00;43305.433
N;NORTE;2025-05-01 18:00:00;8043.68299999
NE;NORDESTE;2025-05-01 18:00:00;14202.065
S;SUL;2025-05-01 18:00:00;15118.471
SE;SUDESTE;2025-05-01 18:00:00;47463.88799999
N;NORTE;2025-05-01 19:00:00;8177.58999999
NE;NORDESTE;2025-05-01 19:00:00;14109.41799999
S;SUL;2025-05-01 19:00:00;14660.537
SE;SUDESTE;2025-05-01 19:00:00;46804.69399999
N;NORTE;2025-05-01 20:00:00;8143.641
NE;NORDESTE;2025-05-01 20:00:00;14071.82899999
S;SUL;2025-05-01 20:00:00;13676.549
SE;SUDESTE;2025-05-01 20:00:00;45194.481
N;NORTE;2025-05-01 21:00:00;8349.34499999
NE;NORDESTE;2025-05-01 21:00:00;14328.497
S;SUL;2025-05-01 21:00:00;12897.51
SE;SUDESTE;2025-05-01 21:00:00;43735.655
N;NORTE;2025-05-01 22:00:00;8424.06599999
NE;NORDESTE;2025-05-01 22:00:00;14418.963
S;SUL;2025-05-01 22:00:00;12082.346
SE;SUDESTE;2025-05-01 22:00:00;41905.75999999
N;NORTE;2025-05-01 23:00:00;8377.673
NE;NORDESTE;2025-05-01 23:00:00;14198.975
S;SUL;2025-05-01 23:00:00;11101.501
SE;SUDESTE;2025-05-01 23:00:00;39408.107
N;NORTE;2025-05-02 00:00:00;8291.704
NE;NORDESTE;2025-05-02 00:00:00;13741.432
S;SUL;2025-05-02 00:00:00;10381.058
SE;SUDESTE;2025-05-02 00:00:00;36726.66999999
N;NORTE;2025-05-02 01:00:00;8092.882
NE;NORDESTE;2025-05-02 01:00:00;13360.481
S;SUL;2025-05-02 01:00:00;9948.323
SE;SUDESTE;2025-05-02 01:00:00;34784.29099999
N;NORTE;2025-05-02 02:00:00;7927.385
NE;NORDESTE;2025-05-02 02:00:00;13096.62599999
S;SUL;2025-05-02 02:00:00;9676.66
SE;SUDESTE;2025-05-02 02:00:00;33602.832
N;NORTE;2025-05-02 03:00:00;7790.78999999
NE;NORDESTE;2025-05-02 03:00:00;12880.267
S;SUL;2025-05-02 03:00:00;9633.206
SE;SUDESTE;2025-05-02 03:00:00;33201.26399999
N;NORTE;2025-05-02 04:00:00;7687.36099999
NE;NORDESTE;2025-05-02 04:00:00;12733.308
S;SUL;2025-05-02 04:00:00;9744.59
SE;SUDESTE;2025-05-02 04:00:00;33412.483
N;NORTE;2025-05-02 05:00:00;7619.69799999
NE;NORDESTE;2025-05-02 05:00:00;12436.83099999
S;SUL;2025-05-02 05:00:00;10301.37999999
SE;SUDESTE;2025-05-02 05:00:00;34525.554
N;NORTE;2025-05-02 06:00:00;7357.524
NE;NORDESTE;2025-05-02 06:00:00;12173.341
S;SUL;2025-05-02 06:00:00;11499.828
SE;SUDESTE;2025-05-02 06:00:00;36187.86399999
N;NORTE;2025-05-02 07:00:00;7387.884
NE;NORDESTE;2025-05-02 07:00:00;12594.969
S;SUL;2025-05-02 07:00:00;12651.199
SE;SUDESTE;2025-05-02 07:00:00;38488.66499999
N;NORTE;2025-05-02 08:00:00;7676.83199999
NE;NORDESTE;2025-05-02 08:00:00;13226.405
S;SUL;2025-05-02 08:00:00;13316.27
SE;SUDESTE;2025-05-02 08:00:00;39975.97599999
N;NORTE;2025-05-02 09:00:00;7806.055
NE;NORDESTE;2025-05-02 09:00:00;13285.202
S;SUL;2025-05-02 09:00:00;13212.739
SE;SUDESTE;2025-05-02 09:00:00;40689.079
N;NORTE;2025-05-02 10:00:00;7974.151
NE;NORDESTE;2025-05-02 10:00:00;13348.784
S;SUL;2025-05-02 10:00:00;13623.256
SE;SUDESTE;2025-05-02 10:00:00;41369.545
N;NORTE;2025-05-02 11:00:00;8147.197
NE;NORDESTE;2025-05-02 11:00:00;13373.942
S;SUL;2025-05-02 11:00:00;13754.6
SE;SUDESTE;2025-05-02 11:00:00;42032.383
N;NORTE;2025-05-02 12:00:00;8142.822
NE;NORDESTE;2025-05-02 12:00:00;13003.22899999
S;SUL;2025-05-02 12:00:00;13005.693
SE;SUDESTE;2025-05-02 12:00:00;42199.20199999
N;NORTE;2025-05-02 13:00:00;8285.866
NE;NORDESTE;2025-05-02 13:00:00;13219.12399999
S;SUL;2025-05-02 13:00:00;13244.682
SE;SUDESTE;2025-05-02 13:00:00;42817.022
N;NORTE;2025-05-02 14:00:00;8546.975
NE;NORDESTE;2025-05-02 14:00:00;13587.45099999
S;SUL;2025-05-02 14:00:00;13445.192
SE;SUDESTE;2025-05-02 14:00:00;43367.114
N;NORTE;2025-05-02 15:00:00;8628.043
NE;NORDESTE;2025-05-02 15:00:00;13910.538
S;SUL;2025-05-02 15:00:00;13573.715
SE;SUDESTE;2025-05-02 15:00:00;43867.245
N;NORTE;2025-05-02 16:00:00;8563.46599999
NE;NORDESTE;2025-05-02 16:00:00;14170.06099999
S;SUL;2025-05-02 16:00:00;14078.915
SE;SUDESTE;2025-05-02 16:00:00;44676.292
N;NORTE;2025-05-02 17:00:00;8319.62999999
NE;NORDESTE;2025-05-02 17:00:00;14397.299
S;SUL;2025-05-02 17:00:00;14796.02299999
SE;SUDESTE;2025-05-02 17:00:00;46398.073
N;NORTE;2025-05-02 18:00:00;8295.521
NE;NORDESTE;2025-05-02 18:00:00;14771.587
S;SUL;2025-05-02 18:00:00;16048.495
SE;SUDESTE;2025-05-02 18:00:00;49541.161
N;NORTE;2025-05-02 19:00:00;8433.079
NE;NORDESTE;2025-05-02 19:00:00;14521.65
S;SUL;2025-05-02 19:00:00;15472.644
SE;SUDESTE;2025-05-02 19:00:00;48580.94
N;NORTE;2025-05-02 20:00:00;8472.273
NE;NORDESTE;2025-05-02 20:00:00;14292.153
S;SUL;2025-05-02 20:00:00;14519.417
SE;SUDESTE;2025-05-02 20:00:00;47088.313
N;NORTE;2025-05-02 21:00:00;8576.069
NE;NORDESTE;2025-05-02 21:00:00;14634.45
S;SUL;2025-05-02 21:00:00;13887.804
SE;SUDESTE;2025-05-02 21:00:00;45606.26899999
N;NORTE;2025-05-02 22:00:00;8629.869
NE;NORDESTE;2025-05-02 22:00:00;14661.938
S;SUL;2025-05-02 22:00:00;13113.041
SE;SUDESTE;2025-05-02 22:00:00;43286.63199999
N;NORTE;2025-05-02 23:00:00;8538.81599999
NE;NORDESTE;2025-05-02 23:00:00;14432.037
S;SUL;2025-05-02 23:00:00;12130.49
SE;SUDESTE;2025-05-02 23:00:00;40746.115
N;NORTE;2025-05-03 00:00:00;8377.86499999
NE;NORDESTE;2025-05-03 00:00:00;13984.575
S;SUL;2025-05-03 00:00:00;11167.883
SE;SUDESTE;2025-05-03 00:00:00;37900.132
N;NORTE;2025-05-03 01:00:00;8166.08199999
NE;NORDESTE;2025-05-03 01:00:00;13543.31299999
S;SUL;2025-05-03 01:00:00;10513.77099999
SE;SUDESTE;2025-05-03 01:00:00;35782.496
N;NORTE;2025-05-03 02:00:00;8032.799
NE;NORDESTE;2025-05-03 02:00:00;13257.06
S;SUL;2025-05-03 02:00:00;10133.445
SE;SUDESTE;2025-05-03 02:00:00;34522.98
N;NORTE;2025-05-03 03:00:00;7876.945
NE;NORDESTE;2025-05-03 03:00:00;13003.581
S;SUL;2025-05-03 03:00:00;9888.19099999
SE;SUDESTE;2025-05-03 03:00:00;33820.056
N;NORTE;2025-05-03 04:00:00;7773.431
NE;NORDESTE;2025-05-03 04:00:00;12829.909
S;SUL;2025-05-03 04:00:00;9863.976
SE;SUDESTE;2025-05-03 04:00:00;33588.276
N;NORTE;2025-05-03 05:00:00;7679.008
NE;NORDESTE;2025-05-03 05:00:00;12437.67899999
S;SUL;2025-05-03 05:00:00;10103.323
SE;SUDESTE;2025-05-03 05:00:00;34037.745
N;NORTE;2025-05-03 06:00:00;7408.619
NE;NORDESTE;2025-05-03 06:00:00;11976.43099999
S;SUL;2025-05-03 06:00:00;10692.184
SE;SUDESTE;2025-05-03 06:00:00;34500.85
N;NORTE;2025-05-03 07:00:00;7356.50099999
NE;NORDESTE;2025-05-03 07:00:00;11795.249
S;SUL;2025-05-03 07:00:00;11324.014
SE;SUDESTE;2025-05-03 07:00:00;35653.316
N;NORTE;2025-05-03 08:00:00;7518.67999999
NE;NORDESTE;2025-05-03 08:00:00;11918.61999999
S;SUL;2025-05-03 08:00:00;11908.193
SE;SUDESTE;2025-05-03 08:00:00;36519.56
N;NORTE;2025-05-03 09:00:00;7630.96
NE;NORDESTE;2025-05-03 09:00:00;11886.049
S;SUL;2025-05-03 09:00:00;11912.663
SE;SUDESTE;2025-05-03 09:00:00;37251.33699999
N;NORTE;2025-05-03 10:00:00;7733.88599999
NE;NORDESTE;2025-05-03 10:00:00;12099.40899999
S;SUL;2025-05-03 10:00:00;11906.649
SE;SUDESTE;2025-05-03 10:00:00;38192.965
N;NORTE;2025-05-03 11:00:00;7759.587
NE;NORDESTE;2025-05-03 11:00:00;12152.128
S;SUL;2025-05-03 11:00:00;11862.931
SE;SUDESTE;2025-05-03 11:00:00;39018.331
N;NORTE;2025-05-03 12:00:00;7733.59799999
NE;NORDESTE;2025-05-03 12:00:00;11854.536
S;SUL;2025-05-03 12:00:00;11429.311
SE;SUDESTE;2025-05-03 12:00:00;39549.904
N;NORTE;2025-05-03 13:00:00;7875.886
NE;NORDESTE;2025-05-03 13:00:00;11676.90299999
S;SUL;2025-05-03 13:00:00;11072.63599999
SE;SUDESTE;2025-05-03 13:00:00;39553.91099999
N;NORTE;2025-05-03 14:00:00;7932.538
NE;NORDESTE;2025-05-03 14:00:00;11767.93
S;SUL;2025-05-03 14:00:00;10856.427
SE;SUDESTE;2025-05-03 14:00:00;39121.303
N;NORTE;2025-05-03 15:00:00;7977.45499999
NE;NORDESTE;2025-05-03 15:00:00;11948.07399999
S;SUL;2025-05-03 15:00:00;11107.77
SE;SUDESTE;2025-05-03 15:00:00;39125.555
N;NORTE;2025-05-03 16:00:00;7992.067
NE;NORDESTE;2025-05-03 16:00:00;12503.757
S;SUL;2025-05-03 16:00:00;11885.501
SE;SUDESTE;2025-05-03 16:00:00;40275.40799999
N;NORTE;2025-05-03 17:00:00;8117.384
NE;NORDESTE;2025-05-03 17:00:00;13661.998
S;SUL;2025-05-03 17:00:00;13175.995
SE;SUDESTE;2025-05-03 17:00:00;43570.467
N;NORTE;2025-05-03 18:00:00;8365.66599999
NE;NORDESTE;2025-05-03 18:00:00;14664.999
S;SUL;2025-05-03 18:00:00;15002.20799999
SE;SUDESTE;2025-05-03 18:00:00;47660.84
N;NORTE;2025-05-03 19:00:00;8482.517
NE;NORDESTE;2025-05-03 19:00:00;14389.376
S;SUL;2025-05-03 19:00:00;14319.692
SE;SUDESTE;2025-05-03 19:00:00;46469.221
N;NORTE;2025-05-03 20:00:00;8513.051
NE;NORDESTE;2025-05-03 20:00:00;14240.82899999
S;SUL;2025-05-03 20:00:00;13345.045
SE;SUDESTE;2025-05-03 20:00:00;44700.269
N;NORTE;2025-05-03 21:00:00;8545.005
NE;NORDESTE;2025-05-03 21:00:00;14289.142
S;SUL;2025-05-03 21:00:00;12597.684
SE;SUDESTE;2025-05-03 21:00:00;43179.203
N;NORTE;2025-05-03 22:00:00;8524.464
NE;NORDESTE;2025-05-03 22:00:00;14204.77299999
S;SUL;2025-05-03 22:00:00;11725.091
SE;SUDESTE;2025-05-03 22:00:00;40818.862
N;NORTE;2025-05-03 23:00:00;8430.679
NE;NORDESTE;2025-05-03 23:00:00;13955.141
S;SUL;2025-05-03 23:00:00;10903.09
SE;SUDESTE;2025-05-03 23:00:00;38616.671
N;NORTE;2025-05-04 00:00:00;8319.893
NE;NORDESTE;2025-05-04 00:00:00;13577.148
S;SUL;2025-05-04 00:00:00;10181.88
SE;SUDESTE;2025-05-04 00:00:00;36444.36099999
N;NORTE;2025-05-04 01:00:00;8157.282
NE;NORDESTE;2025-05-04 01:00:00;13200.59699999
S;SUL;2025-05-04 01:00:00;9587.33399999
SE;SUDESTE;2025-05-04 01:00:00;34536.506
N;NORTE;2025-05-04 02:00:00;7987.41
NE;NORDESTE;2025-05-04 02:00:00;12936.952
S;SUL;2025-05-04 02:00:00;9216.022
SE;SUDESTE;2025-05-04 02:00:00;33328.757
N;NORTE;2025-05-04 03:00:00;7847.19099999
NE;NORDESTE;2025-05-04 03:00:00;12736.62099999
S;SUL;2025-05-04 03:00:00;8989.721
SE;SUDESTE;2025-05-04 03:00:00;32563.175
N;NORTE;2025-05-04 04:00:00;7726.388
NE;NORDESTE;2025-05-04 04:00:00;12527.61299999
S;SUL;2025-05-04 04:00:00;8909.041
SE;SUDESTE;2025-05-04 04:00:00;32073.098
N;NORTE;2025-05-04 05:00:00;7618.291
NE;NORDESTE;2025-05-04 05:00:00;12072.623
S;SUL;2025-05-04 05:00:00;8968.126
SE;SUDESTE;2025-05-04 05:00:00;32150.14799999
N;NORTE;2025-05-04 06:00:00;7316.52299999
NE;NORDESTE;2025-05-04 06:00:00;11522.021
S;SUL;2025-05-04 06:00:00;9157.181
SE;SUDESTE;2025-05-04 06:00:00;32213.216
N;NORTE;2025-05-04 07:00:00;7101.02599999
NE;NORDESTE;2025-05-04 07:00:00;11179.922
S;SUL;2025-05-04 07:00:00;9489.609
SE;SUDESTE;2025-05-04 07:00:00;32551.96
N;NORTE;2025-05-04 08:00:00;7056.80499999
NE;NORDESTE;2025-05-04 08:00:00;10775.209
S;SUL;2025-05-04 08:00:00;9743.13699999
SE;SUDESTE;2025-05-04 08:00:00;32963.10899999
N;NORTE;2025-05-04 09:00:00;7132.204
NE;NORDESTE;2025-05-04 09:00:00;10508.79
S;SUL;2025-05-04 09:00:00;9657.24699999
SE;SUDESTE;2025-05-04 09:00:00;33540.258
N;NORTE;2025-05-04 10:00:00;7346.777
NE;NORDESTE;2025-05-04 10:00:00;10566.163
S;SUL;2025-05-04 10:00:00;9688.167
SE;SUDESTE;2025-05-04 10:00:00;34270.918
N;NORTE;2025-05-04 11:00:00;7542.437
NE;NORDESTE;2025-05-04 11:00:00;10778.503
S;SUL;2025-05-04 11:00:00;9819.361
SE;SUDESTE;2025-05-04 11:00:00;35643.864
N;NORTE;2025-05-04 12:00:00;7645.19299999
NE;NORDESTE;2025-05-04 12:00:00;10842.52799999
S;SUL;2025-05-04 12:00:00;9505.681
SE;SUDESTE;2025-05-04 12:00:00;36038.115
N;NORTE;2025-05-04 13:00:00;7652.05299999
NE;NORDESTE;2025-05-04 13:00:00;10624.42799999
S;SUL;2025-05-04 13:00:00;9144.767
SE;SUDESTE;2025-05-04 13:00:00;35271.825
N;NORTE;2025-05-04 14:00:00;7625.83999999
NE;NORDESTE;2025-05-04 14:00:00;10714.99599999
S;SUL;2025-05-04 14:00:00;9087.912
SE;SUDESTE;2025-05-04 14:00:00;35037.209
N;NORTE;2025-05-04 15:00:00;7774.482
NE;NORDESTE;2025-05-04 15:00:00;11079.38499999
S;SUL;2025-05-04 15:00:00;9570.134
SE;SUDESTE;2025-05-04 15:00:00;35908.911
N;NORTE;2025-05-04 16:00:00;7726.363
NE;NORDESTE;2025-05-04 16:00:00;11716.28599999
S;SUL;2025-05-04 16:00:00;10591.26299999
SE;SUDESTE;2025-05-04 16:00:00;37915.24499999
N;NORTE;2025-05-04 17:00:00;7762.19399999
NE;NORDESTE;2025-05-04 17:00:00;13018.32499999
S;SUL;2025-05-04 17:00:00;12223.272
SE;SUDESTE;2025-05-04 17:00:00;41722.06599999
N;NORTE;2025-05-04 18:00:00;8168.66599999
NE;NORDESTE;2025-05-04 18:00:00;14038.78599999
S;SUL;2025-05-04 18:00:00;14359.247
SE;SUDESTE;2025-05-04 18:00:00;45696.04299999
N;NORTE;2025-05-04 19:00:00;8333.186
NE;NORDESTE;2025-05-04 19:00:00;14031.548
S;SUL;2025-05-04 19:00:00;13869.054
SE;SUDESTE;2025-05-04 19:00:00;44906.657
N;NORTE;2025-05-04 20:00:00;8427.159
NE;NORDESTE;2025-05-04 20:00:00;14022.05899999
S;SUL;2025-05-04 20:00:00;13196.593
SE;SUDESTE;2025-05-04 20:00:00;43838.456
N;NORTE;2025-05-04 21:00:00;8530.06799999
NE;NORDESTE;2025-05-04 21:00:00;14210.265
S;SUL;2025-05-04 21:00:00;12585.451
SE;SUDESTE;2025-05-04 21:00:00;42630.076
N;NORTE;2025-05-04 22:00:00;8608.811
NE;NORDESTE;2025-05-04 22:00:00;14188.20799999
S;SUL;2025-05-04 22:00:00;11820.546
SE;SUDESTE;2025-05-04 22:00:00;40516.66799999
N;NORTE;2025-05-04 23:00:00;8516.801
NE;NORDESTE;2025-05-04 23:00:00;13863.06299999
S;SUL;2025-05-04 23:00:00;10994.58
SE;SUDESTE;2025-05-04 23:00:00;38074.37199999
N;NORTE;2025-05-05 00:00:00;8333.94799999
NE;NORDESTE;2025-05-05 00:00:00;13445.492
S;SUL;2025-05-05 00:00:00;10449.40599999
SE;SUDESTE;2025-05-05 00:00:00;35853.21999999
N;NORTE;2025-05-05 01:00:00;8208.242
NE;NORDESTE;2025-05-05 01:00:00;13149.678
S;SUL;2025-05-05 01:00:00;10071.498
SE;SUDESTE;2025-05-05 01:00:00;34178.48799999
N;NORTE;2025-05-05 02:00:00;7988.49599999
NE;NORDESTE;2025-05-05 02:00:00;12911.62499999
S;SUL;2025-05-05 02:00:00;9954.861
SE;SUDESTE;2025-05-05 02:00:00;33307.185
N;NORTE;2025-05-05 03:00:00;7868.045
NE;NORDESTE;2025-05-05 03:00:00;12691.79699999
S;SUL;2025-05-05 03:00:00;9939.543
SE;SUDESTE;2025-05-05 03:00:00;32717.384
N;NORTE;2025-05-05 04:00:00;7717.123
NE;NORDESTE;2025-05-05 04:00:00;12588.184
S;SUL;2025-05-05 04:00:00;10131.562
SE;SUDESTE;2025-05-05 04:00:00;33082.34199999
N;NORTE;2025-05-05 05:00:00;7718.996
NE;NORDESTE;2025-05-05 05:00:00;12401.532
S;SUL;2025-05-05 05:00:00;10994.867
SE;SUDESTE;2025-05-05 05:00:00;35382.432
N;NORTE;2025-05-05 06:00:00;7433.212
NE;NORDESTE;2025-05-05 06:00:00;12340.13299999
S;SUL;2025-05-05 06:00:00;12742.475
SE;SUDESTE;2025-05-05 06:00:00;38672.86099999
N;NORTE;2025-05-05 07:00:00;7464.34199999
NE;NORDESTE;2025-05-05 07:00:00;12956.498
S;SUL;2025-05-05 07:00:00;14112.75
SE;SUDESTE;2025-05-05 07:00:00;40734.738
N;NORTE;2025-05-05 08:00:00;7855.23199999
NE;NORDESTE;2025-05-05 08:00:00;13640.83199999
S;SUL;2025-05-05 08:00:00;15081.624
SE;SUDESTE;2025-05-05 08:00:00;42411.259
N;NORTE;2025-05-05 09:00:00;8127.535
NE;NORDESTE;2025-05-05 09:00:00;13791.68299999
S;SUL;2025-05-05 09:00:00;14973.09699999
SE;SUDESTE;2025-05-05 09:00:00;43242.538
N;NORTE;2025-05-05 10:00:00;8422.03099999
NE;NORDESTE;2025-05-05 10:00:00;13970.487
S;SUL;2025-05-05 10:00:00;15165.20599999
SE;SUDESTE;2025-05-05 10:00:00;44243.59
N;NORTE;2025-05-05 11:00:00;8417.06699999
NE;NORDESTE;2025-05-05 11:00:00;13918.84699999
S;SUL;2025-05-05 11:00:00;15244.086
SE;SUDESTE;2025-05-05 11:00:00;44741.601
N;NORTE;2025-05-05 12:00:00;8429.03999999
NE;NORDESTE;2025-05-05 12:00:00;13563.36099999
S;SUL;2025-05-05 12:00:00;14044.022
SE;SUDESTE;2025-05-05 12:00:00;44389.461
N;NORTE;2025-05-05 13:00:00;8709.12
NE;NORDESTE;2025-05-05 13:00:00;13928.115
S;SUL;2025-05-05 13:00:00;14572.075
SE;SUDESTE;2025-05-05 13:00:00;45033.381
N;NORTE;2025-05-05 14:00:00;9014.40699999
NE;NORDESTE;2025-05-05 14:00:00;14167.793
S;SUL;2025-05-05 14:00:00;15062.628
SE;SUDESTE;2025-05-05 14:00:00;45745.269
N;NORTE;2025-05-05 15:00:00;9079.66
NE;NORDESTE;2025-05-05 15:00:00;14347.24699999
S;SUL;2025-05-05 15:00:00;15336.87
SE;SUDESTE;2025-05-05 15:00:00;46246.238
N;NORTE;2025-05-05 16:00:00;9339.93699999
NE;NORDESTE;2025-05-05 16:00:00;14576.548
S;SUL;2025-05-05 16:00:00;16072.943
SE;SUDESTE;2025-05-05 16:00:00;46788.194
N;NORTE;2025-05-05 17:00:00;8755.75699999
NE;NORDESTE;2025-05-05 17:00:00;14557.803
S;SUL;2025-05-05 17:00:00;16226.662
SE;SUDESTE;2025-05-05 17:00:00;47314.34899999
N;NORTE;2025-05-05 18:00:00;8373.42399999
NE;NORDESTE;2025-05-05 18:00:00;14818.091
S;SUL;2025-05-05 18:00:00;17117.34899999
SE;SUDESTE;2025-05-05 18:00:00;49720.446
N;NORTE;2025-05-05 19:00:00;8469.239
NE;NORDESTE;2025-05-05 19:00:00;14702.906
S;SUL;2025-05-05 19:00:00;16845.809
SE;SUDESTE;2025-05-05 19:00:00;49250.977
N;NORTE;2025-05-05 20:00:00;8673.34999999
NE;NORDESTE;2025-05-05 20:00:00;14700.525
S;SUL;2025-05-05 20:00:00;16146.647
