id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
S;SUL;2025-09-05 05:00:00;11922.714;955.118;796.52399999;1.0;10842.296;2833.06
NE;NORDESTE;2025-09-05 06:00:00;2118.612;849.108;19362.666;2475.96199999;12334.35;12471.998
N;NORTE;2025-09-05 06:00:00;2449.576;2818.72;179.268;191.33;7976.007;-2337.11299999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 06:00:00;36946.841;12594.323;20649.739;4591.648;73845.55;937.0
SE;SUDESTE/CENTRO-OESTE;2025-09-05 06:00:00;19828.53599999;8003.725;253.075;1870.894;41234.81599999;-11278.586
S;SUL;2025-09-05 06:00:00;12550.11699999;922.77;854.73;53.462;12300.37599999;2080.703
NE;NORDESTE;2025-09-05 07:00:00;2106.464;830.953;16553.30999999;5073.973;12614.11899999;11950.581
N;NORTE;2025-09-05 07:00:00;2279.676;2699.87599999;116.753;685.489;8008.634;-2226.84
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 07:00:00;34070.282;12465.15;17648.041;13581.117;76945.56;819.03
SE;SUDESTE/CENTRO-OESTE;2025-09-05 07:00:00;19572.563;8023.99099999;161.042;7326.358;42703.77499999;-7619.821
S;SUL;2025-09-05 07:00:00;10111.579;910.33;816.936;495.29699999;13619.029;-1284.887
NE;NORDESTE;2025-09-05 08:00:00;2108.66799999;812.378;13897.282;6038.237;12410.515;10446.04999999
N;NORTE;2025-09-05 08:00:00;2265.27;2672.453;78.34399999;1262.843;8308.79799999;-2029.88799999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 08:00:00;32481.091;12244.532;14826.168;20262.272;79142.84;671.22
SE;SUDESTE/CENTRO-OESTE;2025-09-05 08:00:00;19531.10399999;7860.33699999;149.071;11761.557;43661.03599999;-4358.967
S;SUL;2025-09-05 08:00:00;8576.04899999;899.36399999;701.471;1199.635;14762.49199999;-3385.973
NE;NORDESTE;2025-09-05 09:00:00;2106.019;765.992;11971.532;7561.44299999;12237.75499999;10167.231
N;NORTE;2025-09-05 09:00:00;2266.364;2702.031;75.034;1787.63199999;8580.394;-1749.333
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 09:00:00;29651.721;11986.772;12898.43;26476.831;80733.74;280.01
SE;SUDESTE/CENTRO-OESTE;2025-09-05 09:00:00;17541.558;7615.311;154.297;15202.61999999;44749.81299999;-4236.02699999
S;SUL;2025-09-05 09:00:00;7737.78;903.438;697.567;1925.136;15165.78;-3901.859
NE;NORDESTE;2025-09-05 10:00:00;2121.825;639.489;10962.23699999;8657.73799999;12531.45799999;9849.831
N;NORTE;2025-09-05 10:00:00;2271.275;2754.13899999;81.691;2156.668;8760.946;-1497.17299999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 10:00:00;28930.54;11858.919;11865.589;30978.768;83353.87;279.95
SE;SUDESTE/CENTRO-OESTE;2025-09-05 10:00:00;16717.23899999;7572.788;157.03899999;17608.034;46261.749;-4206.64899999
S;SUL;2025-09-05 10:00:00;7820.201;892.503;664.62199999;2556.328;15799.715;-3866.061
NE;NORDESTE;2025-09-05 11:00:00;2119.545;522.422;10345.49999999;9514.721;12594.394;9907.794
N;NORTE;2025-09-05 11:00:00;2450.56499999;2739.756;49.192;2334.73399999;8824.545;-1250.298
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 11:00:00;28446.347;11812.701;11216.285;33456.587;84651.9;280.02
SE;SUDESTE/CENTRO-OESTE;2025-09-05 11:00:00;15348.84;7653.06899999;156.985;18667.96799999;47254.702;-5427.83999999
S;SUL;2025-09-05 11:00:00;8527.397;897.454;664.60799999;2939.164;15978.26099999;-2949.638
NE;NORDESTE;2025-09-05 12:00:00;2126.634;401.705;9022.10299999;9512.489;12253.83199999;8809.099
N;NORTE;2025-09-05 12:00:00;2595.326;2729.424;72.383;2318.81699999;8789.73599999;-1073.786
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 12:00:00;28446.14;11775.571;9826.459;33014.485;82393.42;669.24
SE;SUDESTE/CENTRO-OESTE;2025-09-05 12:00:00;15014.219;7750.109;120.576;18231.87999999;46469.585;-5352.80099999
S;SUL;2025-09-05 12:00:00;8709.961;894.333;611.397;2951.299;14880.265;-1713.275
NE;NORDESTE;2025-09-05 13:00:00;2131.333;358.99199999;9543.237;9907.428;12425.543;9515.447
N;NORTE;2025-09-05 13:00:00;2596.143;2813.071;84.322;2103.627;9096.199;-1499.036
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 13:00:00;30513.522;11800.455;10315.577;32081.008;83988.07;722.5
SE;SUDESTE/CENTRO-OESTE;2025-09-05 13:00:00;16566.59799999;7733.52299999;52.886;17368.83499999;47176.07099999;-5454.229
S;SUL;2025-09-05 13:00:00;9219.448;894.869;635.13199999;2701.118;15290.252;-1839.685
NE;NORDESTE;2025-09-05 14:00:00;2127.754;399.47;10094.547;9021.93;12521.23;9122.471
N;NORTE;2025-09-05 14:00:00;2763.294;2943.37999999;83.162;1715.807;9330.64;-1824.997
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 14:00:00;34343.57;12091.584;10796.53;28598.765;85028.26;802.19
SE;SUDESTE/CENTRO-OESTE;2025-09-05 14:00:00;19233.905;7853.185;19.08899999;15582.492;47759.595;-5070.924
S;SUL;2025-09-05 14:00:00;10218.617;895.549;599.732;2278.536;15416.79;-1424.356
NE;NORDESTE;2025-09-05 15:00:00;2164.317;401.056;11588.73999999;7325.421;12433.696;9045.838
N;NORTE;2025-09-05 15:00:00;2703.19;2954.133;150.671;1238.465;9308.552;-2262.09299999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 15:00:00;38707.468;12222.079;12363.604;22462.983;84829.75;926.39
SE;SUDESTE/CENTRO-OESTE;2025-09-05 15:00:00;22813.597;7968.475;12.121;12262.4;47876.289;-4819.696
S;SUL;2025-09-05 15:00:00;11026.36399999;898.415;612.072;1636.697;15211.211;-1037.663
NE;NORDESTE;2025-09-05 16:00:00;2341.716;393.731;13827.28399999;3840.53399999;12955.94299999;7447.322
N;NORTE;2025-09-05 16:00:00;2521.13699999;2972.16399999;201.753;688.923;9099.38499999;-2715.408
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 16:00:00;45967.204;12465.801;14694.146;13066.669;85067.96;1125.86
SE;SUDESTE/CENTRO-OESTE;2025-09-05 16:00:00;28150.871;8203.034;15.753;7643.011;47882.961;-3870.292
S;SUL;2025-09-05 16:00:00;12953.47999999;896.872;649.356;894.201;15129.67499999;264.234
NE;NORDESTE;2025-09-05 17:00:00;3627.211;376.528;16011.32099999;460.555;13394.048;7081.567
N;NORTE;2025-09-05 17:00:00;3899.457;2985.182;211.236;212.671;8740.642;-1432.096
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 17:00:00;54997.982;12563.445;16899.5;2455.839;85656.5;1260.27
SE;SUDESTE/CENTRO-OESTE;2025-09-05 17:00:00;33575.09699999;8289.76199999;20.468;1549.859;48517.02699999;-5081.84099999
S;SUL;2025-09-05 17:00:00;13896.21699999;911.973;656.475;232.754;15004.78;692.639
NE;NORDESTE;2025-09-05 18:00:00;5397.40399999;394.446;17173.696;3.818;14307.34199999;8662.022
N;NORTE;2025-09-05 18:00:00;5550.625;3079.799;212.964;17.097;8691.013;169.472
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 18:00:00;60483.02;12680.176;18023.955;65.103;90255.6;996.66
SE;SUDESTE/CENTRO-OESTE;2025-09-05 18:00:00;34966.145;8278.18099999;39.054;42.878;51396.096;-8069.838
S;SUL;2025-09-05 18:00:00;14568.84599999;927.75;598.241;1.31;15861.14399999;235.003
NE;NORDESTE;2025-09-05 19:00:00;5244.593;382.654;18453.97899999;3.251;13906.41299999;10178.064
N;NORTE;2025-09-05 19:00:00;4372.906;3170.31;267.639;0.0;8931.788;-1120.933
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 19:00:00;58360.629;12816.24;19487.124;14.796;89686.77;992.02
SE;SUDESTE/CENTRO-OESTE;2025-09-05 19:00:00;34452.975;8325.177;134.644;10.545;51009.42;-8086.079
S;SUL;2025-09-05 19:00:00;14290.155;938.099;630.862;1.0;15839.148;20.96799999
NE;NORDESTE;2025-09-05 20:00:00;5027.97399999;384.938;18544.42499999;0.0;13695.69799999;10261.639
N;NORTE;2025-09-05 20:00:00;2894.022;3182.22799999;319.918;0.0;9029.61899999;-2633.451
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 20:00:00;56022.804;12891.972;19657.93;1.0;87322.08;1251.63
SE;SUDESTE/CENTRO-OESTE;2025-09-05 20:00:00;33792.31799999;8390.653;195.294;0.0;49610.68599999;-7232.421
S;SUL;2025-09-05 20:00:00;14308.48999999;934.153;598.293;1.0;14986.07499999;855.86099999
NE;NORDESTE;2025-09-05 21:00:00;4687.84099999;369.23999999;19345.348;0.0;13888.923;10513.506
N;NORTE;2025-09-05 21:00:00;2864.232;3190.802;298.276;0.0;9126.627;-2773.317
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 21:00:00;53583.323;12874.338;20557.281;1.0;85744.7;1271.25
SE;SUDESTE/CENTRO-OESTE;2025-09-05 21:00:00;32182.67399999;8378.734;236.089;0.0;48425.19499999;-7627.698
S;SUL;2025-09-05 21:00:00;13848.576;935.562;677.568;1.0;14303.95199999;1158.75399999
NE;NORDESTE;2025-09-05 22:00:00;3863.095;377.695;19470.91699999;0.0;13824.67199999;9887.035
N;NORTE;2025-09-05 22:00:00;3363.201;3200.472;349.622;0.0;9241.426;-2328.131
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 22:00:00;50348.233;12867.492;20725.706;1.0;82670.5;1271.93
SE;SUDESTE/CENTRO-OESTE;2025-09-05 22:00:00;29826.93299999;8361.066;233.178;0.0;46259.91;-7838.733
S;SUL;2025-09-05 22:00:00;13295.004;928.259;671.989;1.0;13344.489;1551.763
NE;NORDESTE;2025-09-05 23:00:00;2855.40799999;380.99699999;19356.48999999;0.0;13462.47299999;9130.422
N;NORTE;2025-09-05 23:00:00;3365.633;3234.106;394.005;0.0;9267.80799999;-2274.064
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-05 23:00:00;45932.719;12888.686;20604.148;1.0;78439.63;986.92
SE;SUDESTE/CENTRO-OESTE;2025-09-05 23:00:00;27756.774;8362.196;193.214;0.0;43624.14;-7311.956
S;SUL;2025-09-05 23:00:00;11954.904;911.387;660.439;1.0;12085.213;1442.517
NE;NORDESTE;2025-09-06 00:00:00;2429.694;385.654;19287.58;0.0;12980.522;9122.40599999
N;NORTE;2025-09-06 00:00:00;3442.251;3233.888;395.961;0.0;9101.495;-2029.395
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 00:00:00;41391.267;12151.184;20577.226;1.0;73866.69;253.99
SE;SUDESTE/CENTRO-OESTE;2025-09-06 00:00:00;25077.08999999;7664.886;169.03199999;0.0;40596.97099999;-7685.963
S;SUL;2025-09-06 00:00:00;10442.23199999;866.756;724.653;1.0;11187.70199999;846.939
NE;NORDESTE;2025-09-06 01:00:00;2170.256;385.352;18973.64299999;0.0;12529.26999999;8999.981
N;NORTE;2025-09-06 01:00:00;3466.96499999;3224.675;395.998;0.0;8926.24699999;-1838.609
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 01:00:00;38069.347;11993.988;20234.211;1.0;70044.52;254.02
SE;SUDESTE/CENTRO-OESTE;2025-09-06 01:00:00;22160.715;7518.91299999;193.407;0.0;38241.655;-8368.62
S;SUL;2025-09-06 01:00:00;10271.411;865.048;671.163;1.0;10347.351;1461.271
NE;NORDESTE;2025-09-06 02:00:00;2121.35999999;375.21399999;19102.565;0.0;12314.081;9285.05799999
N;NORTE;2025-09-06 02:00:00;3467.495;3235.745;399.816;0.0;8740.408;-1637.352
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 02:00:00;35322.969;12025.218;20363.203;1.0;67458.43;253.96
SE;SUDESTE/CENTRO-OESTE;2025-09-06 02:00:00;20100.198;7540.103;213.8;0.0;36688.713;-8834.612
S;SUL;2025-09-06 02:00:00;9633.91599999;874.156;647.02199999;1.0;9715.228;1440.866
NE;NORDESTE;2025-09-06 03:00:00;2117.115;381.199;18903.955;0.0;12179.564;9222.705
N;NORTE;2025-09-06 03:00:00;3459.355;3244.83;394.463;0.0;8551.50499999;-1452.857
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 03:00:00;33982.812;12013.179;20212.433;1.0;65955.4;254.03
SE;SUDESTE/CENTRO-OESTE;2025-09-06 03:00:00;19661.98;7497.174;213.339;0.0;35840.00499999;-8467.512
S;SUL;2025-09-06 03:00:00;8744.362;889.976;700.676;1.0;9384.324;951.69
NE;NORDESTE;2025-09-06 04:00:00;2101.995;378.304;18659.681;3.702;12002.421;9141.261
N;NORTE;2025-09-06 04:00:00;3468.858;3250.57899999;374.084;0.0;8376.681;-1283.15999999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 04:00:00;33603.434;12055.213;19973.696;14.05;65392.33;254.06
SE;SUDESTE/CENTRO-OESTE;2025-09-06 04:00:00;19348.22;7525.14399999;208.961;9.348;35700.765;-8609.092
S;SUL;2025-09-06 04:00:00;8684.361;901.186;730.97;1.0;9312.464;1005.053
NE;NORDESTE;2025-09-06 05:00:00;2119.275;372.813;18255.606;162.54099999;11765.61;9144.625
N;NORTE;2025-09-06 05:00:00;3473.86599999;3253.739;294.89299999;10.986;8239.016;-1205.532
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 05:00:00;33909.846;12036.034;19492.695;231.996;65416.63;253.95
SE;SUDESTE/CENTRO-OESTE;2025-09-06 05:00:00;19467.03299999;7505.33999999;205.775;57.469;35929.99499999;-8694.378
S;SUL;2025-09-06 05:00:00;8849.672;904.142;736.421;1.0;9482.004;1009.231
NE;NORDESTE;2025-09-06 06:00:00;2103.104;364.97;16140.192;2199.134;11263.396;9544.004
N;NORTE;2025-09-06 06:00:00;2807.849;3248.337;243.463;194.092;7974.28499999;-1480.544
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 06:00:00;32258.535;12034.207;17310.388;4330.503;65679.61;254.03
SE;SUDESTE/CENTRO-OESTE;2025-09-06 06:00:00;18300.516;7527.04299999;221.133;1840.55599999;36405.876;-8516.628
S;SUL;2025-09-06 06:00:00;9047.066;893.857;705.59999999;96.721;10036.051;707.193
NE;NORDESTE;2025-09-06 07:00:00;2110.366;325.628;13457.094;4533.912;11149.197;9277.803
N;NORTE;2025-09-06 07:00:00;2386.59199999;3182.427;105.547;693.212;7877.177;-1509.399
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 07:00:00;28928.937;11887.927;14268.803;12369.344;67201.01;254.0
SE;SUDESTE/CENTRO-OESTE;2025-09-06 07:00:00;16540.428;7491.678;153.07499999;6375.014;37353.336;-6793.141
S;SUL;2025-09-06 07:00:00;7891.551;888.194;553.087;767.206;10821.299;-721.261
NE;NORDESTE;2025-09-06 08:00:00;2159.977;287.815;12008.934;5585.21699999;11353.46;8688.483
N;NORTE;2025-09-06 08:00:00;2256.685;2860.09499999;3.303;1255.121;8034.763;-1659.559
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 08:00:00;27131.073;11478.287;12421.288;18244.616;69021.32;253.94
SE;SUDESTE/CENTRO-OESTE;2025-09-06 08:00:00;15633.84499999;7459.734;52.976;9657.805;38213.10599999;-5408.746
S;SUL;2025-09-06 08:00:00;7080.56599999;870.64299999;356.075;1746.473;11419.991;-1366.234
NE;NORDESTE;2025-09-06 09:00:00;2217.16799999;277.82;10034.796;5860.87599999;11412.141;6978.519
N;NORTE;2025-09-06 09:00:00;2333.27299999;2584.609;10.076;1770.539;8154.728;-1456.231
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 09:00:00;26164.591;11123.605;10389.241;22563.09;69986.55;253.98
SE;SUDESTE/CENTRO-OESTE;2025-09-06 09:00:00;15433.87;7430.112;33.841;12260.912;38739.572;-3580.837
S;SUL;2025-09-06 09:00:00;6180.28;831.064;310.528;2670.763;11680.111;-1687.476
NE;NORDESTE;2025-09-06 10:00:00;2228.882;254.162;8696.817;6376.005;11444.088;6111.778
N;NORTE;2025-09-06 10:00:00;2326.08899999;2559.15499999;28.784;2157.87799999;8241.52799999;-1169.62199999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 10:00:00;25260.35;11062.973;8950.803;26209.786;71229.87;254.05
SE;SUDESTE/CENTRO-OESTE;2025-09-06 10:00:00;14971.56099999;7401.099;33.328;14329.42699999;39512.794;-2777.379
S;SUL;2025-09-06 10:00:00;5733.818;848.557;191.874;3346.476;12031.456;-1910.731
NE;NORDESTE;2025-09-06 11:00:00;2224.136;251.174;7207.98599999;7373.448;11545.93999999;5510.804
N;NORTE;2025-09-06 11:00:00;2327.743;2353.77699999;95.979;2337.71099999;8289.687;-1174.477
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 11:00:00;24984.243;10821.469;7483.014;28858.737;71917.64;229.83
SE;SUDESTE/CENTRO-OESTE;2025-09-06 11:00:00;14816.755;7385.965;33.207;15384.743;40043.877;-2423.207
S;SUL;2025-09-06 11:00:00;5615.609;830.553;145.842;3762.835;12038.133;-1683.294
NE;NORDESTE;2025-09-06 12:00:00;2222.986;246.119;6358.342;7386.034;11221.954;4991.527
N;NORTE;2025-09-06 12:00:00;2341.169;2340.038;96.099;2290.015;8283.353;-1216.032
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 12:00:00;24966.863;10788.574;6625.537;28497.743;70708.71;170.01
SE;SUDESTE/CENTRO-OESTE;2025-09-06 12:00:00;14848.174;7378.706;28.958;14943.20899999;39620.66199999;-2421.61499999
S;SUL;2025-09-06 12:00:00;5554.534;823.711;142.138;3878.485;11582.743;-1183.875
NE;NORDESTE;2025-09-06 13:00:00;2225.484;244.084;6179.25;7659.12499999;11098.48;5209.463
N;NORTE;2025-09-06 13:00:00;2379.76599999;2358.98999999;96.098;2072.578;8452.533;-1545.101
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 13:00:00;25080.882;10811.12;6430.246;27434.187;69586.65;169.78
SE;SUDESTE/CENTRO-OESTE;2025-09-06 13:00:00;15180.62;7388.53399999;16.093;14112.99199999;38791.557;-2093.318
S;SUL;2025-09-06 13:00:00;5295.012;819.512;138.805;3589.492;11244.084;-1401.263
NE;NORDESTE;2025-09-06 14:00:00;2229.952;259.537;6659.99599999;8254.238;11111.727;6291.996
N;NORTE;2025-09-06 14:00:00;2358.801;2486.808;152.383;1685.929;8549.59;-1865.669
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 14:00:00;25681.21;10961.529;6992.982;25559.509;69025.28;169.95
SE;SUDESTE/CENTRO-OESTE;2025-09-06 14:00:00;15364.70399999;7373.97299999;10.102;12588.30199999;38415.55599999;-3078.475
S;SUL;2025-09-06 14:00:00;5727.753;841.21099999;170.501;3031.04;10948.408;-1177.903
NE;NORDESTE;2025-09-06 15:00:00;2241.452;268.771;9217.892;7855.01399999;11442.86399999;8140.265
N;NORTE;2025-09-06 15:00:00;2546.732;2897.15199999;377.776;1228.868;8587.159;-1536.631
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 15:00:00;27593.971;11396.226;9828.05;21229.689;69877.94;170.0
SE;SUDESTE/CENTRO-OESTE;2025-09-06 15:00:00;16722.355;7363.671;15.105;9904.69199999;38872.224;-4866.401
S;SUL;2025-09-06 15:00:00;6083.432;866.632;217.277;2241.11499999;10975.69;-1567.234
NE;NORDESTE;2025-09-06 16:00:00;2447.50299999;309.069;11211.982;4207.162;11653.414;6522.302
N;NORTE;2025-09-06 16:00:00;2543.376;2988.866;397.731;677.051;8457.992;-1850.968
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 16:00:00;35729.695;11586.777;11836.744;12631.602;71614.69;170.13
SE;SUDESTE/CENTRO-OESTE;2025-09-06 16:00:00;21422.375;7391.73;14.488;6505.62999999;40038.16599999;-4703.943
S;SUL;2025-09-06 16:00:00;9316.44099999;897.112;212.543;1241.759;11465.12;202.735
NE;NORDESTE;2025-09-06 17:00:00;3460.289;325.729;14438.054;450.577;13133.757;5540.892
N;NORTE;2025-09-06 17:00:00;3758.836;2996.869;404.906;227.056;8285.757;-898.08999999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 17:00:00;48088.07;11632.904;15097.055;2571.663;77219.75;169.95
SE;SUDESTE/CENTRO-OESTE;2025-09-06 17:00:00;28375.58099999;7418.969;30.326;1566.575;43290.71099999;-5899.26
S;SUL;2025-09-06 17:00:00;12493.364;891.33699999;223.76899999;327.455;12509.51999999;1426.405
NE;NORDESTE;2025-09-06 18:00:00;5148.401;337.304;16451.89199999;16.437;14346.47299999;7607.561
N;NORTE;2025-09-06 18:00:00;5774.894;3017.307;397.943;18.232;8509.437;698.93899999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 18:00:00;55998.795;11714.748;17157.134;78.089;84757.82;190.95
SE;SUDESTE/CENTRO-OESTE;2025-09-06 18:00:00;31609.096;7467.603;64.448;41.113;47824.637;-8642.377
S;SUL;2025-09-06 18:00:00;13466.404;892.534;242.851;2.307;14077.27;526.826
NE;NORDESTE;2025-09-06 19:00:00;5130.74299999;334.03699999;17178.244;3.27699999;14072.886;8573.41499999
N;NORTE;2025-09-06 19:00:00;4309.91899999;3038.28599999;392.417;0.0;8800.56999999;-1059.94799999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 19:00:00;55026.444;11785.435;17960.317;12.572;84548.02;236.75
SE;SUDESTE/CENTRO-OESTE;2025-09-06 19:00:00;32054.081;7522.106;111.598;8.295;47592.943;-7896.86299999
S;SUL;2025-09-06 19:00:00;13531.701;891.006;278.058;1.0;14081.62;620.145
NE;NORDESTE;2025-09-06 20:00:00;4814.99;378.54299999;18240.816;0.0;13796.541;9637.808
N;NORTE;2025-09-06 20:00:00;2908.597;3055.12;395.033;0.0;8878.879;-2520.129
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 20:00:00;50807.311;11824.002;19154.305;1.0;81532.66;253.96
SE;SUDESTE/CENTRO-OESTE;2025-09-06 20:00:00;29787.84799999;7500.98299999;125.921;0.0;45697.60999999;-8282.858
S;SUL;2025-09-06 20:00:00;13295.876;889.356;392.535;1.0;13159.628;1419.139
NE;NORDESTE;2025-09-06 21:00:00;4066.036;375.503;19551.367;0.0;13745.937;10246.969
N;NORTE;2025-09-06 21:00:00;2505.569;3062.365;386.803;0.0;8957.755;-3003.018
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 21:00:00;46678.257;11832.929;20613.399;1.0;78871.64;253.95
SE;SUDESTE/CENTRO-OESTE;2025-09-06 21:00:00;27213.763;7488.018;218.904;0.0;43782.47;-8861.785
S;SUL;2025-09-06 21:00:00;12892.889;907.043;456.325;1.0;12385.475;1871.782
NE;NORDESTE;2025-09-06 22:00:00;3017.312;377.512;20245.17799999;0.0;13567.99999999;10072.002
N;NORTE;2025-09-06 22:00:00;2441.297;3074.881;397.859;0.0;8964.302;-3050.265
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 22:00:00;42642.935;11836.557;21409.547;1.0;75636.03;254.01
SE;SUDESTE/CENTRO-OESTE;2025-09-06 22:00:00;24887.362;7483.4;234.414;0.0;41698.79;-9093.614
S;SUL;2025-09-06 22:00:00;12296.96399999;900.764;532.096;1.0;11404.93599999;2325.888
NE;NORDESTE;2025-09-06 23:00:00;2822.802;357.38;20326.34799999;0.0;13312.25999999;10194.27
N;NORTE;2025-09-06 23:00:00;2425.78;3105.37;405.671;0.0;8934.448;-2997.62699999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-06 23:00:00;38841.643;11870.132;21489.575;1.0;71959.68;242.67
SE;SUDESTE/CENTRO-OESTE;2025-09-06 23:00:00;22551.623;7516.75;237.87;0.0;39387.527;-9081.284
S;SUL;2025-09-06 23:00:00;11041.43799999;890.632;519.686;1.0;10325.44199999;2127.314
NE;NORDESTE;2025-09-07 00:00:00;2139.74;332.30899999;20247.46099999;9.767;12894.29699999;9834.98
N;NORTE;2025-09-07 00:00:00;2484.225;3042.787;411.344;0.0;8829.498;-2891.142
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-07 00:00:00;35048.732;11594.1;21419.004;10.767;68072.6;0.0
SE;SUDESTE/CENTRO-OESTE;2025-09-07 00:00:00;20160.865;7314.632;225.702;0.0;36954.391;-9253.19199999
S;SUL;2025-09-07 00:00:00;10263.90199999;904.37199999;534.49699999;1.0;9394.41699999;2309.35399999
NE;NORDESTE;2025-09-07 01:00:00;2099.001;363.75;20171.61199999;0.0;12572.05699999;10062.306
N;NORTE;2025-09-07 01:00:00;2532.318;2943.069;411.17;0.0;8689.253;-2802.696
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-07 01:00:00;32171.764;11399.952;21424.109;1.0;64996.83;0.0
SE;SUDESTE/CENTRO-OESTE;2025-09-07 01:00:00;18137.56099999;7187.31899999;222.184;0.0;35097.023;-9549.959
S;SUL;2025-09-07 01:00:00;9402.884;905.814;619.143;1.0;8638.492;2290.349
NE;NORDESTE;2025-09-07 02:00:00;2089.90899999;369.19899999;20167.59699999;28.265;12259.62999999;10395.34
N;NORTE;2025-09-07 02:00:00;2541.361;2927.734;411.368;0.0;8517.256;-2636.793
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-07 02:00:00;29718.408;11422.481;21555.247;29.265;62725.4;0.0
SE;SUDESTE/CENTRO-OESTE;2025-09-07 02:00:00;16933.024;7221.188;233.611;0.0;33791.672;-9403.849
S;SUL;2025-09-07 02:00:00;8154.114;904.36;742.671;1.0;8156.843;1645.302
NE;NORDESTE;2025-09-07 03:00:00;2120.65399999;380.20599999;19686.87699999;0.0;11966.22899999;10221.508
N;NORTE;2025-09-07 03:00:00;2480.68199999;2930.162;410.15;0.0;8341.032;-2520.038
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-07 03:00:00;28675.847;11404.786;21115.327;1.0;61196.96;0.0
SE;SUDESTE/CENTRO-OESTE;2025-09-07 03:00:00;15855.938;7188.186;237.88;0.0;32974.401;-9692.397
S;SUL;2025-09-07 03:00:00;8218.573;906.232;780.42;1.0;7915.298;1990.927
NE;NORDESTE;2025-09-07 04:00:00;2113.96799999;374.037;19453.16399999;3.50399999;11773.45499999;10171.218
N;NORTE;2025-09-07 04:00:00;2445.887;2900.082;404.893;0.0;8243.039;-2492.177
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-07 04:00:00;27975.446;11344.526;20929.449;10.149;60259.57;0.0
SE;SUDESTE/CENTRO-OESTE;2025-09-07 04:00:00;15519.95199999;7171.25999999;231.635;5.645;32504.69099999;-9576.19899999
S;SUL;2025-09-07 04:00:00;7895.63899999;899.147;839.757;1.0;7738.385;1897.158
NE;NORDESTE;2025-09-07 05:00:00;2121.92;366.946;19187.55599999;248.47899999;11365.57599999;10559.325
N;NORTE;2025-09-07 05:00:00;2412.666;2821.37;397.021;11.25;8101.028;-2458.721
SIN;SISTEMA INTERLIGADO NACIONAL;2025-09-07 05:00:00;27378.642;11262.262;20758.734;300.013;59699.65;0.0
